Reporting Period	Peer Group Description	Peer Group	UBPSE050	UBPSE045	UBPSE059	UBPSE078	UBPSE054	UBPSE079	UBPSL114	UBPSL112	UBPSHR50	UBPSL117	UBPSE057	UBPSE047	UBPSE072	UBPSE068	UBPSL111	UBPSHR49	UBPSE052	UBPSE061	UBPSE073	UBPSE049	UBPSE053	UBPSE066	UBPSE055	UBPSE074	UBPSE064	UBPSL113	UBPSE069	UBPSE058	UBPSE044	UBPSL116	UBPSE067	UBPSE075	UBPSJA34	UBPSE051	UBPSL115	UBPSE062	UBPSE076	UBPSE070	UBPSE056	UBPSE048	UBPSE077	UBPSE065	UBPSE046	UBPSE071	UBPSL110	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	3.8350	-50.6608	0.0000	45.1010	144.4285	39.6721	0.0000	-3.2113	42.5616	39.9647	14.4372	13.3578	-3900.0000	8.9695	-46.4480	30.3563	9.8533	751.1972	-84.9972	22.1720	73.0408	12.1796	-50.8650	15.3285	3.3193	-44.5168	5.7661	-8.4275	13.9162	0.0000	5.8801	33.9886	0.0000	2.5207	-17.2953	71.4454	34.0949	194.3477	39.2887	15.7132	-7.4048	31.6507	21.4170	25.9907	-40.0742	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	0.9923	60.0632	0.0000	68.5782	96.6424	0.0000	0.0000	-25.1433	40.5745	71.6365	10.7694	9.3235	0.0000	7.1758	-48.1630	22.5971	0.5119	25.7184	-91.3374	11.2329	99.9568	9.2832	0.0000	18.8715	0.0000	-47.9209	6.4261	0.0000	9.1895	0.0000	2.6493	37.9578	0.0000	-6.7990	-31.2239	127.3309	39.1568	20.7341	63.7891	7.1866	-4.7064	23.7113	10.3655	19.5337	-43.2437	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	300.0000	0.0000	0.0000	4.5851	57.1428	0.0000	0.0000	0.0000	0.0000	0.0000	5.9372	-4.9759	0.0000	4.8689	0.0000	18.0000	24.7933	0.0000	0.0000	0.0000	93.6000	5.5210	0.0000	4.5064	0.0000	0.0000	8.3173	0.0000	-4.9759	0.0000	-1.3071	4.5851	0.0000	0.0000	0.0000	0.0000	4.5851	-33.3333	0.0000	22.5000	0.0000	18.0000	0.0000	4.5064	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	-0.8819	-20.5689	0.0000	35.9918	85.7542	0.0000	0.0000	3.1295	34.8222	0.0000	7.8734	7.3062	-86.3636	6.0436	-49.1317	21.5470	1.9981	14.7995	-28.9466	10.1171	49.1737	6.3992	0.0000	19.6873	0.0000	-48.2993	3.7028	0.0000	7.5365	0.0000	3.9059	27.6925	0.0000	-1.5672	-31.9886	28.1175	27.6925	-0.8415	32.3423	8.7185	-12.0128	21.8307	-11.0637	18.9110	-54.1844	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	-0.4802	41.8974	0.0000	48.9231	26.2877	0.0000	0.0000	-14.7540	27.6954	0.0000	6.7135	7.8408	10.9848	3.6158	-48.6468	33.0074	-2.4428	39.9129	-20.5245	12.3352	70.6521	4.2628	0.0000	12.2688	-100.0000	-48.1959	4.2946	0.0000	7.9312	0.0000	8.4393	27.7892	0.0000	-1.6263	-31.8438	45.1772	27.7892	9.2567	42.3473	14.8913	4.0125	31.6276	20.7773	12.6850	-37.3517	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	-0.9283	-14.0855	0.0000	58.6267	72.4702	0.0000	0.0000	-18.3241	34.0948	0.0000	8.1100	8.2215	100.0000	5.6332	-52.0887	28.2160	0.2269	49.3944	-80.1696	10.6834	92.1152	6.0085	0.0000	14.3751	0.0000	-49.1091	4.0232	0.0000	8.3033	0.0000	4.2106	26.2185	0.0000	-7.3371	-33.4296	19.1616	26.2186	16.7529	46.5570	15.4870	-4.5384	27.2996	4.3228	15.7662	-42.8175	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	26.3448	12.2500	0.0000	3.0176	58.1790	0.0000	0.0000	24.1381	20.9964	0.0000	9.4937	9.6080	-165.3846	6.7672	-50.0594	32.5322	6.5988	19.5996	-322.8626	17.8916	54.6364	7.7953	0.0000	16.9163	0.0000	-48.6121	5.7071	0.0000	9.7106	0.0000	3.9708	33.6235	0.0000	-1.1239	-8.2046	52.6164	33.6235	26.1740	24.9884	6.2918	88.1498	33.4673	-15.9494	17.1356	-58.4482	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	0.0129	-19.0835	0.0000	54.1660	102.8453	0.0000	0.0000	-9.5089	50.1406	0.0000	7.7566	8.6027	-100.0000	4.5481	-47.9033	36.0500	-1.7736	88.3251	-46.2669	12.5936	55.2826	4.7669	0.0000	10.9083	0.0000	-46.8350	2.2593	0.0000	8.7230	-100.0000	4.9029	22.9241	0.0000	1.6239	-28.1241	35.6621	22.9195	5.4227	11.6454	20.9229	-19.6021	33.2553	0.6114	11.7116	-48.2542	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	10.6686	0.0000	0.0000	18.3939	87.1869	0.0000	0.0000	-36.2788	91.7792	0.0000	66.0686	-4.9868	0.0000	0.9443	-42.0832	523.4596	69.2029	0.0000	99.8504	475.4228	177.5865	67.0750	0.0000	40.2697	0.0000	-42.9097	2.6759	0.0000	-4.9659	0.0000	442.6041	51.4051	0.0000	15.8279	-36.3416	1571.1974	51.4051	-58.9411	81.4585	24.5428	1050.9259	722.6943	-50.0000	32.2537	-74.1994	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	-6.2548	0.0000	0.0000	113.5238	50.0000	0.0000	0.0000	11.4029	77.4539	0.0000	21.9198	22.0823	0.0000	17.7682	-49.7407	41.9949	2.4887	180.5555	-100.0000	4.0878	48.4643	18.2665	0.0000	55.6309	0.0000	-50.5125	5.8895	0.0000	22.3087	0.0000	2.4367	71.5650	0.0000	-0.8777	4.8386	7604.0118	71.5650	-59.0344	7.9920	17.6547	-25.2006	42.3571	2.7922	57.5247	-47.6858	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	4.7991	421.2728	0.0000	54.7839	196.8409	-86.6708	0.0000	42.5064	44.7654	100.0000	15.6132	14.4919	0.0000	12.3133	-48.8034	32.0168	5.7055	126.3661	-461.0381	-0.6548	103.6886	13.3343	0.0000	23.6773	5.1282	-48.6621	10.1836	99.2028	14.4526	0.0000	11.2385	38.6911	0.0000	3.5220	-7.3131	88.8910	38.6900	41.2484	10.6941	46.7832	6.5824	28.6550	5.8262	24.1671	-43.3223	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	-1.7474	-34.1666	0.0000	68.8867	191.3460	0.0000	-100.0000	36.0002	15.6135	0.0000	8.4812	9.5010	0.0000	6.5101	-50.2761	16.5740	-1.6842	39.3613	259.8692	2.3458	122.9130	7.7838	0.0000	26.6340	0.0000	-49.9301	3.2920	0.0000	9.6002	0.0000	2.4981	37.4050	0.0000	-4.0468	-37.3964	619.3518	37.4050	52.0247	-13.7370	26.9117	26.0750	25.1720	-14.2078	26.3501	-51.5506	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	0.7418	-13.7942	0.0000	48.1197	29.2400	-193.2751	0.0000	-9.5099	51.0612	-28.3962	14.9358	14.3289	-33.8010	11.3195	-51.8074	34.5667	2.0753	19.3034	-105.0261	6.3428	102.2219	11.4345	94.2298	18.9586	11.0905	-53.1261	8.0524	-91.4036	14.5249	0.0000	13.4641	40.6913	0.0000	-2.8402	-19.6141	87.3461	40.7201	45.7659	33.3027	31.8574	2.6399	38.6763	31.4476	19.3491	-33.9866	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	4.7703	-26.0466	0.0000	35.4153	128.1436	0.0000	-100.0000	-10.8021	44.7020	-23.7029	17.9149	17.0741	0.0000	15.7383	-53.3094	41.5324	14.8552	270.0376	128.2995	31.2561	94.2308	14.9061	-37.1900	25.2812	4.7911	-55.3544	12.0988	75.2638	17.3192	0.0000	24.6148	53.0313	0.0000	-7.4214	-20.1141	82.5821	53.0619	92.0011	7.7607	20.0415	113.9476	40.9283	4.6363	24.3648	-47.0597	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	-1.4968	-7.2694	0.0000	20.1147	148.3459	0.0000	-100.0000	-7.8044	30.1773	0.0000	5.3992	4.8497	0.0000	4.0184	-56.0679	20.2208	-3.3877	88.5185	-79.3965	13.7733	66.8809	4.3248	0.0000	4.7105	0.0000	-53.6294	4.0796	0.0000	5.2830	0.0000	5.4214	11.2822	0.0000	-4.6365	-37.3313	8.4625	11.2822	-25.6005	19.0895	10.1468	-10.9147	20.0705	1.7438	4.6057	-52.7385	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	-3.7283	9.4735	0.0000	33.3853	82.4122	240.4990	0.0000	-21.2562	29.6633	10.2777	8.3087	8.9122	-27.7777	6.2777	-52.8394	24.5578	-1.7593	58.5772	-152.2357	3.4914	96.6873	6.4560	73.4517	9.0457	-16.9204	-51.2778	5.9916	216.8494	9.0945	268.5579	5.4563	24.1622	0.0000	-7.4617	-35.0878	48.4394	24.1714	21.4213	33.6633	29.6910	-1.4121	24.2686	0.8261	11.0198	-47.3828	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	0.2889	-1.5497	0.0000	21.8957	143.8745	0.0000	0.0000	-3.2584	51.5247	80.0000	7.2583	6.6933	0.0000	4.3511	-48.4326	33.7635	1.3238	16.6758	-87.5669	10.9689	75.1530	4.7356	0.0000	10.9033	-40.3225	-46.3545	3.7274	0.0000	6.9345	0.0000	3.7023	17.8588	0.0000	-0.4101	-31.7073	58.0283	17.8522	3.4503	64.0768	15.0285	-1.7207	34.0064	-7.9460	11.5602	-52.8291	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	-20.6543	3.0784	0.0000	116.1590	58.3333	0.0000	0.0000	2.3236	59.7250	0.0000	14.1745	13.1553	0.0000	14.8075	-50.3358	43.5977	13.6209	45.9210	0.1568	53.7304	126.5889	12.7722	0.0000	21.9363	0.0000	-40.1258	12.2462	0.0000	13.3250	0.0000	19.0714	41.2574	0.0000	-2.6815	-10.3625	-16.4082	41.2574	-45.9392	239.1116	46.6782	45.7238	40.1411	-8.4971	23.3023	-53.5098	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	-0.7133	19.4449	0.0000	59.1741	147.9300	0.0000	0.0000	-21.0684	50.0326	5.6486	10.2449	11.6923	-35.0000	7.0938	-52.0575	34.9973	-0.3405	61.8008	-1.9580	17.5148	102.1997	6.4908	0.0000	10.1141	-12.1498	-48.4869	6.8608	0.0000	12.3010	100.0000	7.1255	29.4465	0.0000	-4.8114	-30.6781	55.4114	29.4953	15.3266	50.6278	18.1618	-6.5428	34.4583	16.4771	9.6860	-35.6200	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	7.7674	-28.6115	0.0000	16.0669	0.0000	-9.5238	0.0000	23.1101	-6.6707	0.0000	-1.3999	-5.9811	0.0000	-3.0679	-74.9367	-1.2271	68.9408	-26.4232	100.0000	64.7036	208.0665	-0.9972	0.0000	1.4228	0.0000	-64.7683	1.5243	-2.4793	-5.5010	0.0000	-8.1885	-16.2166	0.0000	5.0724	8.8889	12.3316	-16.2166	54.0821	-5.4957	79.4762	352.3848	-4.2709	-22.9567	-16.8284	-64.6646	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	91.8634	-2.7766	0.0000	248.0227	0.0000	0.0000	0.0000	60.2460	271.1330	0.0000	22.5682	22.3670	0.0000	21.5170	-71.1298	83.1159	2.8046	-2.9916	46.8396	-96.9139	302.6803	18.0181	167.6245	151.1227	4.4446	-53.0357	11.4847	19.3205	22.7336	0.0000	32.2883	288.3683	0.0000	-11.8645	64.3343	-5.5232	288.3683	-0.2336	13.8510	34.5877	109.9778	67.9287	48.4332	151.0334	-51.7265	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	-0.0281	2745.0828	0.0000	62.7729	278.4140	0.0000	0.0000	-2.7094	44.6743	0.0000	10.8661	9.1000	0.0000	7.3947	-54.3108	27.7082	7.3359	50.4335	-126.8224	60.6420	123.0474	10.2345	0.0000	17.1486	0.0000	-53.7752	4.6735	0.0000	9.1787	0.0000	0.5123	32.6063	0.0000	-8.7061	-16.3334	44.8135	32.6063	122.1420	16.3248	5.0432	1.9128	21.8561	10.0476	18.0404	-44.3862	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	-0.7194	-18.8087	0.0000	55.8544	155.1619	25.3270	0.0000	13.6865	26.3550	125.6399	9.3660	9.7176	100.0000	6.4985	-50.5109	30.8766	1.6787	64.8629	121.0833	22.1957	50.2086	7.0768	21.5867	12.5657	4.8700	-49.0290	5.5366	31.2273	10.0379	61.1111	-0.4715	21.6250	0.0000	-4.0628	-10.8274	2054.0986	21.6763	32.1801	36.6417	9.8605	1.2331	30.1340	8.8445	11.9552	-45.2953	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	4.5380	34.9568	0.0000	45.4163	74.2551	0.0000	0.0000	-4.2642	50.2721	13.5361	10.1923	11.3797	-100.0000	7.9133	-47.5541	26.2338	2.8575	48.8870	-49.6808	10.0690	75.4394	8.2101	0.0000	17.5376	-33.3535	-46.6539	6.0627	0.0000	11.4275	0.0000	7.9085	32.3385	0.0000	1.6754	-14.9591	84.1551	32.1411	13.7130	34.5451	10.4114	-3.5228	26.1971	-3.6427	17.7987	-50.7804	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	-4.7522	-3.6791	0.0000	30.7738	94.6134	0.0000	0.0000	-22.4725	36.7414	1.1611	9.3788	8.9282	100.0000	5.8861	-51.4971	34.6741	1.3938	78.1246	-125.3946	9.2033	124.3857	7.2736	0.0000	12.1345	-12.3835	-50.8802	5.1820	15.9744	9.1310	-160.0000	3.3077	23.9780	0.0000	-4.6469	-41.2440	38.4813	23.9787	-2.2479	-19.8463	14.1702	-2.2030	34.7313	7.4694	13.2683	-45.4791	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	3.5683	-6.2383	0.0000	11.1159	151.3847	0.0000	0.0000	-15.7935	75.8778	-100.0000	15.6202	15.7249	0.0000	7.6346	-51.2130	29.5094	23.1044	68.0545	-56.1969	12.3096	120.4036	12.5451	0.0000	12.5129	-100.0000	-49.3840	9.7677	0.0000	16.2952	0.0000	1.3808	30.9057	0.0000	-1.8939	-22.7846	185.8769	30.9880	155.0979	95.0293	10.9828	12.7063	32.5696	13.4154	15.9769	-45.6486	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	-12.1901	0.0000	0.0000	32.4449	100.0000	0.0000	0.0000	-24.0434	-26.6166	0.0000	5.9557	7.8153	0.0000	5.0069	-62.4427	16.0897	-6.3446	35.2272	-200.0000	22.0364	60.6909	5.3819	0.0000	5.6401	0.0000	-50.2417	4.0246	0.0000	8.1646	0.0000	0.5811	22.5077	0.0000	-26.2205	-32.2653	-35.4488	22.5077	22.5000	47.6909	7.8235	21.8066	9.5468	12.5212	5.7249	-42.8238	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	2.1978	0.0000	0.0000	126.8421	-20.0000	0.0000	0.0000	35.5029	-15.3846	0.0000	43.3475	38.1960	0.0000	35.2976	-47.2650	17.4193	59.0928	0.0000	0.0000	120.4081	104.0816	46.1098	0.0000	87.2396	0.0000	-47.2650	13.5608	0.0000	38.1960	0.0000	-19.5121	126.8421	0.0000	2.1978	17.5296	0.0000	126.8421	-83.8709	0.0000	168.4210	0.0000	17.4193	0.0000	87.2396	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	6.1147	-24.4275	0.0000	63.5548	146.1307	0.0000	0.0000	-19.5863	41.0334	77.2442	15.4577	15.7104	-100.0000	12.7537	-47.6312	32.7672	10.8190	15.8812	20.4734	36.2286	84.0629	13.0330	-15.4929	13.9622	67.8620	-46.5188	15.3657	-30.3186	15.8750	-80.9779	9.5607	33.6789	0.0000	3.9312	-25.7104	31.8994	33.6806	18.0031	36.9279	25.8964	3.8975	34.7345	1.6485	12.9387	-48.9538	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	10.9085	39.5211	0.0000	41.5760	32.9710	0.0000	0.0000	-15.9298	57.7848	0.0000	12.6616	11.7255	0.0000	11.8263	-43.2564	25.9430	13.5384	128.1416	658.1538	25.5139	139.5661	11.3207	0.0000	33.3268	0.0000	-43.2425	8.9491	0.0000	11.9252	0.0000	19.9963	50.0663	0.0000	11.8297	-22.5004	49.9340	50.0663	-32.1229	167.0170	54.9019	38.7895	24.9569	91.1918	33.5407	-2.5182	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	-1.3660	-20.1993	0.0000	22.5212	104.9953	0.0000	0.0000	-19.7565	18.2676	100.0000	6.2253	6.5715	-50.0000	3.6522	-48.4784	13.6612	1.2635	16.7243	20.1871	2.2148	78.5812	5.1238	0.0000	-0.1760	-0.3095	-46.4709	3.5251	0.0000	6.8904	0.0000	1.1203	15.2481	0.0000	3.0834	-29.7934	66.3040	15.2321	147.4589	79.2637	16.3396	-7.4685	15.8754	19.7283	2.2544	-37.1895	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	-0.5525	-24.7633	0.0000	43.3789	129.7265	0.0000	-100.0000	-17.9363	38.7459	40.6250	7.7902	8.5940	-33.3333	4.7177	-54.3564	33.4820	-4.1402	38.8355	11.0477	19.6305	69.7996	5.0330	0.0000	6.5939	0.0000	-51.8469	5.2624	0.0000	8.9323	0.0000	5.1138	20.8233	0.0000	-2.3166	-32.2589	140.7780	20.8240	0.3362	4.6674	14.9218	-6.3299	34.6228	14.4980	6.6792	-42.9340	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	-4.2612	-12.6098	0.0000	171.7109	111.6857	0.0000	0.0000	2.1497	36.7785	0.0000	7.9074	8.7087	0.0000	5.4084	-50.6854	25.1182	2.2100	-10.8529	-1078.4895	4.1882	50.1098	6.6377	0.0000	5.3436	0.0000	-50.4702	3.1055	0.0000	8.9307	0.0000	1.2957	8.7352	0.0000	-6.9649	-29.3128	36.8044	8.7352	41.8524	28.5785	13.9344	-28.2690	24.0586	-9.8433	8.2639	-54.2271	
3/31/2018 11:59:59 PM	All insured savings banks	SVG	6.5995	-5.8797	0.0000	33.3311	91.5033	-22.2222	-100.0000	-12.0455	29.5730	11.0344	8.5358	7.3822	-365.4590	5.8322	-48.5647	19.8408	5.9604	20.0869	-31.8411	7.4763	84.2289	6.6076	-41.0891	14.4562	-38.0767	-47.4991	5.1186	7.1428	7.4452	100.0000	5.6685	29.0218	0.0000	-0.5866	-16.4250	60.5151	29.2405	10.7025	33.8763	11.3071	-19.0281	20.4582	-1.0076	15.9112	-50.7885	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	-13.7607	0.0000	0.0000	-15.0608	0.0000	0.0000	0.0000	80.7108	41.6370	0.0000	6.2187	3.9217	0.0000	-1.0280	-47.8570	5.1603	17.7606	0.0000	0.0000	29.0164	97.6764	6.8081	0.0000	35.5176	0.0000	-40.8109	-2.9156	0.0000	3.9397	0.0000	-13.2583	40.0862	0.0000	0.0000	80.4309	0.0000	40.0862	-42.1052	45.5938	-12.1861	0.0000	5.6284	35.7142	38.2953	-29.2350	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	-10.9295	0.0000	0.0000	-10.9696	0.0000	0.0000	0.0000	-45.9807	20.0000	0.0000	1.2544	15.6066	-100.0000	-12.2994	-59.5883	40.7407	-15.9601	0.0000	-100.0000	-38.0000	170.0000	0.3854	0.0000	-25.4209	0.0000	-59.5883	-1.7747	0.0000	15.6066	0.0000	-53.5809	-10.9696	0.0000	-21.6842	-51.9727	0.0000	-10.9696	-100.0000	100.0000	-4.2662	0.0000	40.7407	0.0000	-20.6392	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	0.0000	0.0000	57.8125	0.0000	0.0000	0.0000	0.0000	200.0000	0.0000	0.9803	0.0901	0.0000	10.0852	0.0000	34.1463	0.0000	0.0000	0.0000	0.0000	77.7777	-2.4183	0.0000	57.8125	0.0000	0.0000	2.5493	0.0000	0.0901	0.0000	27.8829	57.8125	0.0000	0.0000	0.0000	0.0000	57.8125	0.0000	75.0000	0.0000	0.0000	10.5084	0.0000	57.8125	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	23.4372	-32.1785	0.0000	536.9055	26.3685	0.0000	0.0000	84.5830	44.6438	0.0000	17.3349	5.9266	0.0000	21.3412	-68.8535	27.2795	48.2670	-100.0000	-149.3845	56.3464	64.2394	15.9964	0.0000	92.7377	0.0000	-66.7814	5.4601	0.0000	6.2152	0.0000	101.7332	112.4567	0.0000	-11.5571	41.8167	6.0708	112.4567	74.9732	-22.4304	3.4300	-10.1960	21.8271	-100.0000	92.7380	-100.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	20.2225	151.1363	0.0000	91.8790	-16.6666	0.0000	0.0000	-16.1768	38.5244	0.0000	8.8094	11.0187	0.0000	6.9109	-48.5086	22.3113	10.7979	0.0000	0.0000	3.7595	132.7728	6.3198	0.0000	31.1177	0.0000	-30.4328	1.9912	0.0000	10.9097	0.0000	15.1149	51.0226	0.0000	-4.2658	-14.2640	116.4406	51.0226	281.3472	123.7171	35.0124	-26.4582	26.5412	551.1363	31.0619	236.3271	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	11.7734	-10.0000	0.0000	28.6118	366.6666	0.0000	0.0000	-24.0447	32.9138	-100.0000	9.0822	7.1379	0.0000	5.7012	-49.2378	15.6219	9.9726	102.5896	-56.4907	18.0185	94.1896	7.1795	0.0000	12.0738	0.0000	-44.6432	5.3556	0.0000	7.1792	0.0000	4.2696	29.3510	0.0000	-0.0225	-25.0303	13.3003	29.3510	-4.7561	25.1968	13.6374	-2.6942	19.9288	125.8589	11.3092	11.8289	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	-2.8585	0.0000	0.0000	59.3499	0.0000	0.0000	0.0000	-23.1291	60.2288	0.0000	38.0523	9.3031	0.0000	9.5221	-54.2176	48.6646	37.1768	121.8905	-93.4375	34.5847	303.9473	36.3343	0.0000	2.5029	0.0000	-49.2763	10.4996	0.0000	9.3266	0.0000	8.2049	17.4085	0.0000	-9.5238	-23.0961	31.7553	17.4085	-15.5874	103.5051	14.2857	-50.0000	53.7694	6.0975	2.9887	-47.6226	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	186.7533	18.9946	0.0000	18.5473	57.5925	0.0000	0.0000	236.3792	101.6190	0.0000	17.6911	9.2015	0.0000	12.0563	13.6065	70.1539	99.1810	0.0000	0.0000	28.0192	342.1699	13.3201	0.0000	1.1660	0.0000	0.6537	14.4536	0.0000	9.4145	0.0000	19.0716	8.6167	0.0000	104.5362	237.9057	66.1212	8.6167	9.4371	1.7109	350.3598	-100.0000	62.6088	-5.3826	-5.8428	-48.7584	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	7.0037	0.0000	0.0000	123.3873	0.0000	0.0000	0.0000	-2.4988	15.3754	0.0000	9.4949	7.7734	0.0000	7.3713	-26.7450	12.9451	28.3737	-100.0000	-33.3333	48.7115	68.3610	9.5696	0.0000	27.8447	0.0000	3.0727	6.0974	0.0000	7.8729	0.0000	13.2142	41.0455	0.0000	42.3033	-4.6342	256.5217	41.0455	7.7777	50.2113	-0.5212	-35.0000	13.9180	145.5555	25.3755	25.4962	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	-40.0000	0.0000	0.0000	-33.8461	0.0000	-22.2222	0.0000	-66.0000	0.0000	0.0000	4.7937	3.2059	0.0000	0.1677	-69.0395	-2.2222	-47.7715	0.0000	0.0000	0.0000	105.4054	5.0017	0.0000	-43.8587	0.0000	-69.0395	4.9464	0.0000	3.2059	0.0000	-14.1304	-33.8461	0.0000	-40.0000	-66.4068	0.0000	-33.8461	-30.5555	0.0000	0.0000	0.0000	-2.0000	0.0000	-43.8587	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	21.6494	0.0000	0.0000	25.1941	0.0000	0.0000	0.0000	-33.6288	175.6097	0.0000	7.3230	4.0160	0.0000	2.7557	-38.0168	40.6086	31.5635	512.1951	0.0000	37.7867	16.1290	6.7426	0.0000	1.3283	0.0000	-38.0168	4.7123	0.0000	4.0160	0.0000	-12.1040	19.9013	0.0000	21.6494	-33.6541	-68.3870	19.9013	-9.3678	60.4166	-1.7057	16.2666	18.2939	0.0000	1.3283	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	261.9047	0.0000	0.0000	135.5155	0.0000	0.0000	0.0000	-35.3741	-8.0000	0.0000	15.3044	14.6113	0.0000	13.6082	106.4028	-1.4705	59.2749	166.6666	0.0000	-18.8679	11.0714	16.0887	0.0000	80.2235	0.0000	106.4028	1.6606	0.0000	14.6113	0.0000	6.8895	135.5155	0.0000	300.0000	-31.7432	51.7241	135.5155	632.0000	600.0000	-100.0000	0.0000	4.0322	0.0000	80.2235	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	1.7312	-13.4615	0.0000	22.3402	91.3888	0.0000	0.0000	-9.6716	32.3765	0.0000	6.1743	3.3476	0.0000	3.4486	-48.3614	17.5048	8.9536	82.2294	-3.4810	13.6465	71.3499	4.0324	0.0000	16.0969	0.0000	-46.9648	3.0814	0.0000	3.3831	0.0000	16.9704	30.6566	0.0000	5.5794	-8.2118	191.0280	30.6566	8.0717	13.4324	14.0259	120.8210	20.2006	25.3061	9.0255	-33.7101	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	3.3202	-42.8571	0.0000	60.4869	-11.9047	0.0000	-100.0000	-15.8778	15.9193	0.0000	6.3311	4.4832	0.0000	3.8114	-46.1870	20.1190	0.5071	52.3809	-37.2593	27.3439	59.3538	4.1483	0.0000	42.0179	19.5121	-33.7939	4.6671	0.0000	4.5590	0.0000	4.9128	42.5940	0.0000	1.2282	-24.7250	192.3329	42.5940	19.4651	92.4708	-30.2713	-24.8404	21.0519	33.9292	43.8801	-31.7391	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	50.1003	0.0000	0.0000	48.8228	150.0000	0.0000	0.0000	410.5867	36.2689	0.0000	6.3351	-0.3951	0.0000	11.0942	-45.6406	35.6824	4.5396	0.0000	64.4913	-17.3471	98.7499	2.0086	0.0000	36.7131	0.0000	-41.8649	1.8941	0.0000	-0.4143	0.0000	59.0280	48.8228	0.0000	5.3458	53.8847	121.6666	48.8228	-693.2659	83.7596	11.5750	0.0000	38.1092	0.0000	37.7679	0.0000	
